PLAYER_ID,PLAYER_NAME,POSITION,TEAM,AGE,GAMES,GAMES_STARTED,MIN_TOTAL,PTS,REB,AST,STL,BLK,TOV,PF,FG_PCT,FG3_PCT,FT_PCT,USAGE_RATE,DWS,OWS,WS,WS_48,PER,TS_PCT,BPM,OBPM,DBPM,PLUS_MINUS,WIN_PCT,NET_RATING
425,Chris Paul,PG,LAC,40,16,0,228,2.9,1.8,3.3,0.7,0,1,1.4,0.321,0.333,0.5,14.2,0.2,-0.1,0.1,0.015,8.2,0.413,-4.3,-4,-0.3,-0.9804,0.4355,-6.449999999999999
426,Kevon Looney,C,NOP,29,17,6,237,2.7,5.1,1.5,0.4,0.5,0.5,1.8,0.426,0.111,0.625,10.3,0.2,0.3,0.5,0.094,13,0.455,-2.5,-1.7,-0.8,-0.5925,0.4625,-3.75
427,Hunter Tyson,PF,DEN,25,21,2,162,2.2,1.7,0.8,0.1,0,0.2,0.6,0.269,0.212,0.846,17,0.1,-0.2,-0.1,-0.017,6.5,0.398,-7,-5.2,-1.8,-1.1340000000000001,0.395,-10.5
428,Brooks Barnhizer,SG,OKC,23,28,0,214,1.6,1.7,0.5,0.2,0.1,0.3,0.7,0.409,0.333,0.667,10.8,0.4,0,0.4,0.08,7.4,0.482,-3,-3.9,0.9,-0.642,0.455,-4.5
429,Kam Jones,SG,IND,23,17,1,183,2.6,1,1.2,0.2,0,0.2,0.6,0.413,0.211,0.5,12,0.1,0,0.1,0.018,7.2,0.461,-5.5,-4.2,-1.2,-1.0065,0.4175,-8.25
431,Taelon Peter,SG,IND,23,23,0,169,1.9,1,0.9,0.3,0.1,0.4,0.4,0.298,0.279,0.667,14.9,0.1,-0.2,-0.1,-0.014,7.2,0.443,-4.1,-3.7,-0.3,-0.6929,0.4385,-6.1499999999999995
435,Jahmai Mashack,SG,MEM,23,11,1,120,3.5,1.2,0.9,1.4,0,0.8,1,0.457,0.333,NA,15.2,0.2,-0.1,0.1,0.043,10.8,0.543,-2.4,-5.4,2.9,-0.288,0.464,-3.5999999999999996
436,Andre Jackson Jr.,SG,MIL,24,25,0,162,1.4,0.8,1,0.2,0.1,0.3,1,0.25,0.192,0.9,15.4,0.1,-0.2,-0.1,-0.022,5.6,0.372,-7.7,-6.4,-1.2,-1.2474,0.3845,-11.55
437,Nigel Hayes-Davis,SF,PHO,31,27,0,195,1.3,1.2,0.3,0.3,0.1,0.3,0.6,0.326,0.125,0.5,12.1,0.2,-0.3,-0.1,-0.022,4.2,0.356,-7.3,-6.4,-0.9,-1.4235,0.3905,-10.95
438,Miles Kelly,PG,DAL,23,12,0,102,2.8,1.6,0.7,0.3,0,0.3,0.9,0.394,0.308,NA,15.2,0.1,0,0.1,0.043,8.7,0.515,-5.6,-5,-0.6,-0.5711999999999999,0.41600000000000004,-8.399999999999999
440,Daeqwon Plowden,SG,SAC,27,6,1,127,5.5,2.8,1.2,0.2,0.2,0.5,1.8,0.361,0.2,1,13.4,0,0,0,-0.012,6.6,0.447,-7.7,-4.3,-3.4,-0.9779,0.3845,-11.55
443,Xavier Tillman Sr.,C,BOS,27,14,1,111,2.2,1.8,0.4,0.4,0.1,0.4,0.6,0.452,0.2,NA,14,0.2,0,0.2,0.075,11.3,0.5,-1.4,-2.1,0.8,-0.15539999999999998,0.479,-2.0999999999999996
444,Dereck Lively II,C,DAL,21,7,4,115,4.3,5.3,1.9,0.6,1.6,1.4,3,0.611,NA,0.8,11.8,0.2,0.1,0.3,0.139,15,0.67,0.8,-3,3.8,0.09200000000000001,0.512,1.2000000000000002
445,Kevin McCullar Jr.,SF,NYK,24,15,0,113,2,1.5,1.3,0.3,0,0.7,1.2,0.379,0.375,0.4,15.8,0.1,-0.1,0.1,0.028,7.9,0.481,-4.1,-4.5,0.4,-0.4633,0.4385,-6.1499999999999995
447,Jonathan Mogbo,PF,TOR,24,23,0,139,1.3,1.6,0.4,0.2,0.2,0.3,0.6,0.5,NA,0.4,11.1,0.2,0,0.2,0.071,9.9,0.497,-4.3,-4.3,0,-0.5977,0.4355,-6.449999999999999
448,Luke Travers,SG,CLE,24,12,0,103,2.3,2,0.8,0.6,0.3,0.3,0.5,0.25,0.063,1,17.3,0.2,-0.1,0.1,0.026,10.2,0.35,-3.2,-4.2,1,-0.3296,0.452,-4.800000000000001
450,Mason Plumlee,C,CHO,35,14,2,125,1.9,2.9,1.1,0.4,0,0.6,0.7,0.75,NA,0.667,8.9,0.2,0.2,0.3,0.132,13.4,0.752,0.8,-1.6,2.5,0.1,0.512,1.2000000000000002
462,Amari Williams,PF,BOS,24,14,2,112,1.6,2.1,0.4,0.1,0.6,0.4,1.1,0.438,NA,0.667,10.5,0.2,0,0.2,0.076,9.6,0.517,-2.5,-5,2.4,-0.28,0.4625,-3.75
471,Lachlan Olbrich,C,CHI,22,16,0,116,1.1,2.3,0.8,0.1,0.1,0.3,1.4,0.353,0.167,0.4,9.2,0.1,0,0.1,0.041,6.5,0.397,-6.1,-5.9,-0.2,-0.7076,0.4085,-9.149999999999999
